index,SuhuMin,SuhuMax,Hujan,Penguapan,SinarMatahari,KecepatanAnginTerkencang,KecepatanAngin9am,KecepatanAngin3pm,Kelembaban9am,Kelembaban3pm,Tekanan9am,Tekanan3pm,Awan9am,Awan3pm,Suhu9am,Suhu3pm,BersaljuHariIni,BersaljuBesok,PrediksiBersaljuBesok
10403,0.521865889212828,20.0,0.2,0.06354515050167224,0.5655172413793103,0.2692307692307692,0.16923076923076924,0.36923076923076925,0.693877551020408,0.4999999999999999,0.6744186046511658,0.6784313725490208,0.875,0.625,0.36118598382749323,0.3510895883777239,Tidak,Tidak,Tidak
10405,0.2973760932944606,20.9,Tidak,0.046822742474916385,0.7379310344827585,0.33653846153846156,0.4,0.3384615384615385,0.5816326530612245,0.4999999999999999,0.7334525939177148,0.6882352941176499,0.875,0.875,0.34231805929919135,0.3680387409200968,Tidak,Tidak,Tidak
10406,0.282798833819242,14.3,0.6,0.013377926421404682,0.35172413793103446,0.10576923076923078,0.13846153846153847,0.2,0.9693877551020407,0.5510204081632653,0.47942754919499464,0.48627450980391984,Ya,0.875,0.18059299191374661,0.21549636803874084,Tidak,Tidak,Tidak
10408,0.6122448979591836,32.3,Tidak,0.12040133779264214,0.7793103448275862,0.2692307692307692,0.1076923076923077,0.36923076923076925,0.5510204081632653,0.24489795918367344,0.5617173524150267,0.503921568627451,Tidak,Tidak,0.6361185983827493,0.612590799031477,Tidak,Tidak,Tidak
10409,0.20699708454810495,21.5,Tidak,0.056856187290969896,0.8551724137931035,0.2692307692307692,0.09230769230769231,0.3076923076923077,0.8265306122448979,0.2755102040816326,0.6851520572450838,0.6823529411764717,0.125,0.625,0.25336927223719674,0.3777239709443098,Tidak,Tidak,Tidak
10418,0.47813411078717194,19.4,1.2,0.05016722408026755,0.3448275862068966,0.23076923076923078,0.23076923076923078,0.4,0.7244897959183673,0.5714285714285714,0.5688729874776399,0.5529411764705863,0.875,0.875,0.35040431266846356,0.2857142857142857,Ya,Tidak,Tidak
10420,0.3440233236151603,11.2,Ya,0.03678929765886288,0.13793103448275862,0.3076923076923077,0.3076923076923077,0.16923076923076924,0.7653061224489796,0.9489795918367346,0.3631484794275508,0.33137254901960844,0.75,Ya,0.261455525606469,0.11864406779661014,Tidak,Ya,Ya
10423,0.7988338192419824,32.8,Tidak,0.10702341137123746,0.5586206896551724,0.23076923076923078,0.26153846153846155,0.3076923076923077,0.6122448979591836,0.510204081632653,0.5330948121645811,0.48431372549019613,0.375,0.875,0.7762803234501348,0.6295399515738498,Tidak,Tidak,Tidak
10429,0.23032069970845478,25.6,Tidak,0.13043478260869565,0.7862068965517242,0.2692307692307692,0.23076923076923078,0.3076923076923077,0.10204081632653061,0.05102040816326531,0.6511627906976756,0.5882352941176485,Tidak,Tidak,0.45013477088948783,0.4891041162227602,Tidak,Tidak,Tidak
10432,0.33236151603498537,11.9,0.2,0.043478260869565216,0.503448275862069,0.44230769230769235,0.46153846153846156,0.4307692307692308,0.7346938775510203,0.43877551020408156,0.44186046511628163,0.47058823529411953,0.75,0.75,0.18059299191374661,0.14769975786924938,Tidak,Tidak,Tidak
10444,0.7142857142857142,30.9,Tidak,0.12040133779264214,0.7172413793103448,0.31730769230769235,0.36923076923076925,0.2923076923076923,0.31632653061224486,0.10204081632653061,0.5957066189624349,0.5176470588235311,0.375,0.75,0.5956873315363881,0.6174334140435834,Tidak,Tidak,Tidak
10446,0.27988338192419826,12.7,Tidak,0.056856187290969896,0.5241379310344827,0.4134615384615385,0.3076923076923077,0.36923076923076925,0.6632653061224489,0.5408163265306122,0.41860465116279144,0.3960784313725476,0.125,0.75,0.1994609164420485,0.1670702179176755,Tidak,Tidak,Ya
10447,0.6297376093294459,29.7,Tidak,0.06688963210702341,0.6896551724137931,0.1634615384615385,0.06153846153846154,0.2,0.6530612244897959,0.510204081632653,0.5026833631484813,0.4470588235294102,0.125,0.125,0.6307277628032345,0.5665859564164648,Tidak,Tidak,Tidak
10448,0.20116618075801748,12.2,Tidak,0.013377926421404682,0.4896551724137931,0.1923076923076923,0.2,0.1076923076923077,0.8265306122448979,0.5612244897959183,0.9284436493738824,0.9333333333333371,0.125,0.125,0.09433962264150941,0.17433414043583528,Tidak,Tidak,Tidak
10450,0.8075801749271135,32.3,1.8,0.14381270903010032,0.8206896551724138,0.1923076923076923,0.09230769230769231,0.36923076923076925,0.7040816326530611,0.6122448979591836,0.42397137745975044,0.36470588235294343,0.25,0.375,0.7816711590296497,0.6440677966101693,Ya,Tidak,Tidak
10452,0.8367346938775508,31.4,0.2,0.08026755852842808,0.503448275862069,0.21153846153846156,0.06153846153846154,0.26153846153846155,0.683673469387755,0.7244897959183673,0.45080500894454545,0.3921568627451002,0.375,0.875,0.7789757412398922,0.595641646489104,Tidak,Tidak,Ya
10458,0.4868804664723031,26.2,Tidak,0.05351170568561873,0.7172413793103448,0.1826923076923077,Tidak,0.23076923076923078,0.5306122448979591,0.6428571428571428,0.5241502683363173,0.45686274509803937,0.125,0.875,0.5283018867924528,0.4745762711864405,Tidak,Tidak,Tidak
10460,0.2769679300291545,14.2,Tidak,0.06688963210702341,0.6344827586206896,0.43269230769230776,0.47692307692307695,0.5384615384615385,0.5714285714285714,0.510204081632653,0.5885509838998217,0.6078431372549034,0.875,0.875,0.25336927223719674,0.18886198547215494,Tidak,Tidak,Tidak
10462,0.6093294460641399,22.5,2.8,0.023411371237458192,0.32413793103448274,0.43269230769230776,0.3076923076923077,0.3076923076923077,0.8775510204081631,0.7040816326530611,0.39177101967799643,0.35686274509803795,0.875,0.125,0.5094339622641509,0.3995157384987893,Ya,Tidak,Ya
10465,0.23615160349854225,16.0,12.2,0.023411371237458192,0.7034482758620689,0.23076923076923078,0.16923076923076924,0.26153846153846155,0.6632653061224489,0.33673469387755095,0.7352415026833654,0.7137254901960794,Tidak,Tidak,0.22911051212938002,0.261501210653753,Ya,Tidak,Tidak
10466,0.6005830903790087,21.9,1.8,0.05351170568561873,0.5655172413793103,0.4615384615384615,0.4,0.4307692307692308,0.673469387755102,0.4591836734693877,0.6225402504472299,0.6450980392156858,0.75,0.5,0.444743935309973,0.3631961259079903,Ya,Tidak,Tidak
10468,0.5801749271137026,34.7,Tidak,0.0903010033444816,0.7241379310344828,0.3076923076923077,0.03076923076923077,0.13846153846153847,0.43877551020408156,0.3571428571428571,0.45080500894454545,0.3411764705882341,Tidak,0.375,0.7088948787061994,0.6295399515738498,Tidak,Tidak,Tidak
10469,0.8338192419825071,32.3,2.0,0.0903010033444816,0.7517241379310345,0.1923076923076923,0.16923076923076924,0.3076923076923077,0.7448979591836734,0.6428571428571428,0.44722719141324063,0.3705882352941181,0.5,0.375,0.7223719676549865,0.6271186440677965,Ya,Tidak,Tidak
10470,0.20991253644314867,18.7,Tidak,0.06354515050167224,0.7999999999999999,0.1923076923076923,0.06153846153846154,0.1076923076923077,0.8163265306122448,0.4183673469387755,0.7352415026833654,0.7137254901960794,0.125,0.75,0.1994609164420485,0.30024213075060524,Tidak,Tidak,Tidak
10472,0.6734693877551019,29.9,Tidak,0.11036789297658862,0.36551724137931035,0.3076923076923077,0.13846153846153847,0.26153846153846155,0.7142857142857142,0.36734693877551017,0.47227191413238145,0.4078431372549005,0.875,0.5,0.5606469002695418,0.5762711864406779,Tidak,Tidak,Tidak
10475,0.3731778425655976,15.0,2.0,0.046822742474916385,0.36551724137931035,0.2884615384615385,0.3076923076923077,0.4307692307692308,0.7857142857142856,0.6326530612244897,0.5974955277280856,0.6156862745098053,Ya,0.75,0.2695417789757412,0.22033898305084743,Ya,Tidak,Tidak
10478,0.6530612244897958,29.1,Tidak,0.16387959866220736,0.6896551724137931,0.21153846153846156,0.13846153846153847,0.3384615384615385,0.5918367346938774,0.4999999999999999,0.5295169946332763,0.466666666666665,0.25,0.125,0.6900269541778975,0.5593220338983049,Tidak,Tidak,Tidak
10481,0.6151603498542273,20.5,Tidak,0.12374581939799331,0.7862068965517242,0.2692307692307692,0.4,0.36923076923076925,0.5510204081632653,0.5510204081632653,0.5939177101967807,0.5784313725490193,0.875,0.375,0.5175202156334232,0.35593220338983045,Tidak,Tidak,Tidak
10482,0.35568513119533524,18.6,Tidak,0.026755852842809364,0.6689655172413792,0.21153846153846156,0.13846153846153847,0.2,0.7755102040816325,0.44897959183673464,0.7781753130590374,0.772549019607844,0.125,0.5,0.25606469002695414,0.3220338983050847,Tidak,Tidak,Tidak
10483,0.5335276967930028,25.0,Tidak,0.12709030100334448,0.8689655172413793,0.1826923076923077,0.2,0.3384615384615385,0.4591836734693877,0.43877551020408156,0.6440071556350624,0.62156862745098,0.375,0.75,0.522911051212938,0.46246973365617416,Tidak,Tidak,Tidak
10485,0.8104956268221574,33.5,Tidak,0.1003344481605351,0.7724137931034483,0.21153846153846156,0.16923076923076924,0.2,0.673469387755102,0.4183673469387755,0.5491949910554581,0.48431372549019613,0.125,0.375,0.7331536388140162,0.6755447941888619,Tidak,Tidak,Tidak
10488,0.7201166180758016,26.4,1.2,0.06688963210702341,0.020689655172413793,0.1826923076923077,0.2,0.26153846153846155,0.9489795918367346,0.7448979591836734,0.6279069767441889,0.5803921568627466,Ya,0.875,0.5876010781671158,0.5036319612590798,Ya,Tidak,Ya
10489,0.346938775510204,13.3,1.8,0.01003344481605351,0.06896551724137931,0.21153846153846156,0.13846153846153847,Tidak,0.8979591836734693,0.6326530612244897,0.5849731663685169,0.529411764705884,0.875,0.875,0.23719676549865226,0.20096852300242124,Ya,Tidak,Tidak
10492,0.33819241982507287,11.2,Tidak,0.05016722408026755,0.32413793103448274,0.3076923076923077,0.2923076923076923,0.2923076923076923,0.6428571428571428,0.7857142857142856,0.6744186046511658,0.7156862745098067,0.75,0.875,0.24258760107816707,0.07748184019370459,Tidak,Tidak,Ya
10497,0.09620991253644315,19.0,Tidak,0.07357859531772576,0.696551724137931,0.25,0.03076923076923077,0.36923076923076925,0.6122448979591836,0.2040816326530612,0.7620751341681604,0.6862745098039227,Tidak,Tidak,0.18867924528301883,0.3196125907990314,Tidak,Tidak,Tidak
10499,0.5947521865889212,20.2,Tidak,0.15384615384615383,0.36551724137931035,0.23076923076923078,0.26153846153846155,0.2923076923076923,0.4693877551020408,0.4183673469387755,0.7352415026833654,0.739215686274509,0.875,Ya,0.4366576819407008,0.35351089588377715,Tidak,Tidak,Tidak
10500,0.3760932944606413,14.8,10.0,0.023411371237458192,0.35172413793103446,0.1826923076923077,0.13846153846153847,0.2923076923076923,0.9081632653061223,0.6122448979591836,0.5044722719141355,0.46862745098039227,0.375,0.875,0.24797843665768193,0.1815980629539951,Ya,Tidak,Ya
10501,0.35860058309037895,27.7,Tidak,0.06020066889632107,0.7034482758620689,0.23076923076923078,0.26153846153846155,0.3076923076923077,0.4795918367346938,0.19387755102040816,0.6636851520572478,0.6039215686274524,Tidak,Tidak,0.4743935309973045,0.5278450363196125,Tidak,Tidak,Tidak
10505,0.40524781341107863,16.4,Tidak,0.03678929765886288,0.013793103448275862,0.14423076923076922,0.13846153846153847,0.13846153846153847,0.7448979591836734,0.8265306122448979,0.41860465116279144,0.36470588235294343,0.75,0.875,0.28571428571428564,0.2445520581113801,Tidak,Tidak,Ya
10506,0.5568513119533527,29.2,Tidak,0.10702341137123746,0.8275862068965517,0.2692307692307692,0.23076923076923078,0.2923076923076923,0.6326530612244897,0.38775510204081626,0.5652951699463351,0.5058823529411782,0.125,0.125,0.46630727762803226,0.5520581113801452,Tidak,Tidak,Tidak
10507,0.6793002915451894,33.6,Tidak,0.09364548494983277,0.7517241379310345,0.33653846153846156,0.2,0.36923076923076925,0.7448979591836734,0.14285714285714285,0.5974955277280856,0.5274509803921568,Tidak,Tidak,0.6415094339622641,0.6828087167070217,Tidak,Tidak,Tidak
10508,0.1399416909620991,15.6,Tidak,0.006688963210702341,0.6206896551724138,0.10576923076923078,0.06153846153846154,0.13846153846153847,0.8163265306122448,0.32653061224489793,0.8103756708407879,0.7843137254901968,Tidak,Tidak,0.14285714285714285,0.25181598062953986,Tidak,Tidak,Tidak
10509,0.46647230320699706,30.5,Tidak,0.056856187290969896,0.6413793103448276,0.1634615384615385,0.2,0.13846153846153847,0.683673469387755,0.32653061224489793,0.5670840787119893,0.4980392156862763,0.5,0.625,0.46091644204851745,0.6150121065375301,Tidak,Tidak,Tidak
10513,0.35860058309037895,16.9,Tidak,0.026755852842809364,0.7310344827586207,0.3076923076923077,0.4,0.2,0.5612244897959183,0.7142857142857142,0.7012522361359608,0.7235294117647051,0.5,0.625,0.32075471698113206,0.1961259079903147,Tidak,Ya,Tidak
10515,0.3265306122448979,14.7,6.4,0.02006688963210702,0.4689655172413793,0.43269230769230776,0.47692307692307695,0.47692307692307695,0.8775510204081631,0.5408163265306122,0.37567084078711943,0.42745098039215534,Ya,0.875,0.25336927223719674,0.2300242130750605,Ya,Tidak,Ya
10521,0.5830903790087463,20.5,3.0,0.043478260869565216,0.3103448275862069,0.33653846153846156,0.4307692307692308,0.4,0.7857142857142856,0.5918367346938774,0.7728085867620749,0.7588235294117638,0.875,0.125,0.40970350404312667,0.33656174334140426,Ya,Tidak,Tidak
10523,0.7755102040816325,28.3,Tidak,0.10367892976588629,0.06206896551724138,0.23076923076923078,0.09230769230769231,0.16923076923076924,0.6428571428571428,0.7040816326530611,0.48837209302325846,0.47058823529411953,0.875,0.875,0.7223719676549865,0.4527845036319612,Tidak,Ya,Ya
10524,0.7842565597667637,25.6,Tidak,0.07692307692307691,0.4689655172413793,0.3942307692307692,0.3076923076923077,0.3384615384615385,0.9183673469387754,0.8571428571428571,0.5330948121645811,0.5490196078431389,0.875,0.75,0.6091644204851752,0.47215496368038734,Tidak,Tidak,Ya
10526,0.4314868804664722,27.9,Tidak,0.12040133779264214,0.896551724137931,0.1826923076923077,0.09230769230769231,0.1076923076923077,0.6122448979591836,0.2755102040816326,0.6726296958855116,0.5980392156862742,Tidak,0.125,0.4420485175202156,0.5399515738498789,Tidak,Tidak,Tidak
10533,0.3527696793002915,19.9,0.2,0.05351170568561873,0.3931034482758621,0.23076923076923078,0.2,0.3076923076923077,0.8673469387755101,0.6326530612244897,0.7298747763864064,0.7176470588235304,0.25,0.5,0.40970350404312667,0.30750605326876507,Tidak,Tidak,Tidak
10534,0.6734693877551019,30.8,Tidak,0.08695652173913043,0.7034482758620689,0.21153846153846156,0.1076923076923077,0.2,0.6224489795918366,0.5918367346938774,0.6135957066189661,0.503921568627451,0.25,0.875,0.6495956873315364,0.5641646489104115,Tidak,Ya,Tidak
10538,0.5276967930029154,22.7,5.0,0.056856187290969896,0.6896551724137931,0.10576923076923078,0.09230769230769231,0.1076923076923077,0.7040816326530611,0.510204081632653,0.6726296958855116,0.650980392156864,0.125,0.125,0.4528301886792452,0.4188861985472154,Ya,Tidak,Tidak
10540,0.6413994169096209,31.0,Tidak,0.11705685618729096,0.7655172413793103,0.21153846153846156,0.26153846153846155,0.13846153846153847,0.4183673469387755,0.22448979591836735,0.6279069767441889,0.5823529411764703,0.375,0.125,0.5336927223719676,0.595641646489104,Tidak,Tidak,Tidak
10541,0.5335276967930028,25.0,Tidak,0.15384615384615383,0.8620689655172413,0.25,0.2,0.3076923076923077,0.4999999999999999,0.510204081632653,0.5831842576028627,0.5529411764705863,0.125,0.375,0.5525606469002696,0.4503631961259079,Tidak,Tidak,Tidak
10542,0.7142857142857142,35.4,Tidak,0.12709030100334448,0.496551724137931,0.3942307692307692,0.26153846153846155,0.36923076923076925,0.2040816326530612,0.061224489795918366,0.5295169946332763,0.48039215686274517,0.5,0.25,0.6765498652291105,0.7239709443099273,Tidak,Tidak,Tidak
10545,0.510204081632653,20.8,Tidak,0.11036789297658862,0.5793103448275863,0.1826923076923077,0.06153846153846154,0.16923076923076924,0.7142857142857142,0.4591836734693877,0.5348837209302317,0.5274509803921568,0.875,0.625,0.4043126684636118,0.35351089588377715,Tidak,Tidak,Tidak
10546,0.5510204081632653,21.7,Tidak,0.05351170568561873,0.3724137931034483,0.2884615384615385,0.2923076923076923,0.3384615384615385,0.5612244897959183,0.5816326530612245,0.41144901610017826,0.3627450980392162,0.625,0.875,0.45013477088948783,0.33898305084745756,Tidak,Tidak,Ya
10547,0.5626822157434401,18.7,Tidak,0.056856187290969896,0.06896551724137931,0.44230769230769235,0.2,0.3076923076923077,0.7857142857142856,0.5408163265306122,0.3577817531305918,0.2921568627450988,Ya,0.875,0.4851752021563342,0.2929782082324454,Tidak,Tidak,Ya
10549,0.6997084548104955,33.0,Tidak,0.2006688963210702,0.7999999999999999,0.33653846153846156,0.5076923076923077,0.4307692307692308,0.24489795918367344,0.16326530612244897,0.6046511627906987,0.5352941176470587,Tidak,Tidak,0.6954177897574123,0.6634382566585956,Tidak,Tidak,Tidak
10553,0.24781341107871718,19.1,Tidak,0.013377926421404682,0.20689655172413793,0.125,0.06153846153846154,0.1076923076923077,0.8571428571428571,0.5510204081632653,0.5474060822898039,0.49019607843137436,0.75,0.75,0.24797843665768193,0.2857142857142857,Tidak,Tidak,Ya
10555,0.33819241982507287,30.8,Tidak,0.11036789297658862,0.7241379310344828,0.2884615384615385,0.2,0.26153846153846155,0.31632653061224486,0.10204081632653061,0.5849731663685169,0.47254901960784323,0.125,Tidak,0.490566037735849,0.5811138014527845,Tidak,Tidak,Tidak
10558,0.4985422740524781,17.7,Tidak,0.19397993311036787,0.27586206896551724,0.625,0.3076923076923077,0.46153846153846156,0.8877551020408162,0.6428571428571428,0.3631484794275508,0.3764705882352928,Ya,Ya,0.32345013477088946,0.27118644067796605,Tidak,Tidak,Ya
10562,0.45189504373177836,19.4,Tidak,0.06354515050167224,0.08275862068965517,0.21153846153846156,0.4,0.1076923076923077,0.6632653061224489,0.520408163265306,0.6314847942754938,0.5607843137254918,0.875,0.875,0.41778975741239893,0.3486682808716706,Tidak,Tidak,Ya
10563,0.8367346938775508,31.3,6.2,0.05351170568561873,0.2206896551724138,0.33653846153846156,0.26153846153846155,0.46153846153846156,0.8163265306122448,0.693877551020408,0.41323792486583244,0.3372549019607831,0.875,0.875,0.7520215633423181,0.631961259079903,Ya,Tidak,Ya
10567,0.5830903790087463,18.9,2.4,0.05351170568561873,Tidak,0.4615384615384615,0.4307692307692308,0.5076923076923077,0.9081632653061223,0.9081632653061223,0.6279069767441889,0.5470588235294116,Ya,Ya,0.398921832884097,0.2881355932203389,Ya,Ya,Ya
10571,0.6588921282798832,30.3,Tidak,0.07692307692307691,0.696551724137931,0.1923076923076923,0.2,0.3076923076923077,0.6020408163265305,0.4693877551020408,0.5402504472271943,0.47058823529411953,0.125,0.25,0.6603773584905661,0.5811138014527845,Tidak,Tidak,Tidak
10572,0.6734693877551019,26.0,Tidak,0.08026755852842808,0.8275862068965517,0.21153846153846156,0.26153846153846155,0.23076923076923078,0.6632653061224489,0.5714285714285714,0.5474060822898039,0.5352941176470587,0.625,0.375,0.6172506738544474,0.47215496368038734,Tidak,Tidak,Tidak
10573,0.42274052478134105,19.2,7.6,0.013377926421404682,0.5586206896551724,0.3076923076923077,0.4,0.16923076923076924,0.5918367346938774,0.4795918367346938,0.5527728085867629,0.5725490196078411,0.25,0.75,0.3584905660377358,0.3196125907990314,Ya,Tidak,Tidak
10575,0.47813411078717194,17.1,Tidak,0.05351170568561873,0.496551724137931,0.25,0.2,0.13846153846153847,0.6632653061224489,0.5918367346938774,0.5527728085867629,0.5921568627450995,0.125,0.375,0.36388140161725063,0.261501210653753,Tidak,Tidak,Tidak
10580,0.2507288629737609,14.6,Tidak,0.023411371237458192,0.6275862068965516,0.3076923076923077,0.1076923076923077,0.3384615384615385,0.8877551020408162,0.673469387755102,0.8640429338103779,0.8666666666666671,0.125,0.375,0.2210242587601078,0.2130750605326876,Tidak,Tidak,Tidak
10583,0.4723032069970845,17.0,0.6,0.046822742474916385,0.4896551724137931,0.3557692307692308,0.4307692307692308,0.3076923076923077,0.846938775510204,0.32653061224489793,0.5563506261180677,0.6039215686274524,0.875,0.125,0.33153638814016173,0.2663438256658595,Tidak,Tidak,Tidak
10585,0.39650145772594747,20.1,0.4,0.056856187290969896,0.19999999999999998,0.2884615384615385,0.36923076923076925,0.3384615384615385,0.6326530612244897,0.4285714285714285,0.5867620751341711,0.5509803921568626,Ya,0.625,0.25876010781671155,0.31719128329297813,Tidak,Tidak,Tidak
10586,0.7230320699708453,30.8,Tidak,0.12709030100334448,0.7793103448275862,0.21153846153846156,0.36923076923076925,0.36923076923076925,0.2040816326530612,0.28571428571428564,0.5474060822898039,0.4529411764705884,0.125,0.5,0.6388140161725068,0.5641646489104115,Tidak,Tidak,Tidak
10588,0.8017492711370261,30.0,Tidak,0.17391304347826086,0.8413793103448275,0.375,0.2,0.5384615384615385,0.6020408163265305,0.4693877551020408,0.6368515205724528,0.6333333333333329,0.25,0.25,0.6738544474393532,0.5665859564164648,Tidak,Tidak,Tidak
10589,0.4169096209912536,34.0,Tidak,0.13043478260869565,0.8482758620689655,0.5576923076923077,0.4,0.6000000000000001,0.2959183673469387,0.22448979591836735,0.5527728085867629,0.4647058823529413,0.625,0.75,0.5525606469002696,0.6634382566585956,Tidak,Tidak,Tidak
10591,0.4110787172011662,23.4,Tidak,0.12374581939799331,0.6344827586206896,0.33653846153846156,0.3076923076923077,0.3384615384615385,0.6632653061224489,0.17346938775510204,0.7298747763864064,0.7098039215686285,Tidak,0.125,0.3018867924528302,0.4043583535108958,Tidak,Tidak,Tidak
10595,0.45189504373177836,19.9,Tidak,0.06354515050167224,0.7241379310344828,0.1634615384615385,0.2923076923076923,0.16923076923076924,0.4081632653061224,0.4183673469387755,0.5491949910554581,0.5274509803921568,Tidak,0.125,0.4582210242587601,0.35351089588377715,Tidak,Tidak,Tidak
10596,0.10787172011661807,12.9,0.2,0.016722408026755852,0.14482758620689656,0.08653846153846154,0.1076923076923077,0.2,Ya,0.673469387755102,0.753130590339893,0.6980392156862756,0.875,0.875,0.02695417789757413,0.14769975786924938,Tidak,Tidak,Tidak
10597,0.6880466472303205,30.0,Tidak,0.12040133779264214,0.7448275862068966,0.25,0.2,0.4307692307692308,0.5816326530612245,0.5816326530612245,0.5205724508050089,0.44901960784313744,0.125,0.25,0.6846361185983828,0.5762711864406779,Tidak,Tidak,Tidak
10599,0.8104956268221574,33.7,9.8,0.11036789297658862,0.4413793103448276,0.23076923076923078,0.23076923076923078,0.4,0.7346938775510203,0.7448979591836734,0.44722719141324063,0.38039215686274375,0.625,0.875,0.7628032345013477,0.6271186440677965,Ya,Tidak,Ya
10602,0.8950437317784254,35.6,Tidak,0.12709030100334448,0.7034482758620689,0.25,0.3076923076923077,0.36923076923076925,0.5714285714285714,0.510204081632653,0.5134168157423993,0.44901960784313744,0.375,0.75,0.8005390835579514,0.6949152542372881,Tidak,Tidak,Tidak
10604,0.1749271137026239,14.8,Tidak,0.06688963210702341,0.7241379310344828,0.23076923076923078,0.13846153846153847,0.26153846153846155,0.510204081632653,0.2959183673469387,0.7978533094812192,0.7705882352941202,Tidak,Tidak,0.18867924528301883,0.22033898305084743,Tidak,Tidak,Tidak
10606,0.30320699708454807,25.1,Tidak,0.043478260869565216,0.7862068965517242,0.1634615384615385,0.1076923076923077,0.26153846153846155,0.9897959183673468,0.3571428571428571,0.6958855098389982,0.6568627450980387,0.125,0.25,0.20754716981132076,0.4745762711864405,Tidak,Tidak,Tidak
10607,0.24198250728862972,20.7,Tidak,0.043478260869565216,0.40689655172413797,0.2884615384615385,0.26153846153846155,0.3076923076923077,0.520408163265306,0.22448979591836735,0.6994633273703066,0.647058823529413,0.75,0.875,0.23450134770889486,0.36561743341404346,Tidak,Tidak,Tidak
10608,0.8221574344023322,34.7,Tidak,0.08361204013377926,0.7724137931034483,0.1634615384615385,0.13846153846153847,0.09230769230769231,0.6326530612244897,0.26530612244897955,0.4919499105545633,0.4196078431372534,0.125,0.125,0.7169811320754716,0.6949152542372881,Tidak,Tidak,Tidak
10612,0.4460641399416909,15.2,0.6,0.06688963210702341,0.15172413793103448,0.4134615384615385,0.5384615384615385,0.5076923076923077,0.846938775510204,0.43877551020408156,0.5044722719141355,0.5470588235294116,0.875,0.75,0.2749326145552561,0.21549636803874084,Tidak,Tidak,Tidak
10613,0.510204081632653,30.5,Tidak,0.2006688963210702,Ya,0.25,0.23076923076923078,0.3076923076923077,0.43877551020408156,0.15306122448979592,0.7030411449016114,0.6705882352941188,Tidak,Tidak,0.46630727762803226,0.5786924939467311,Tidak,Tidak,Tidak
10617,0.7084548104956268,27.2,Tidak,0.2408026755852843,0.38620689655172413,0.2692307692307692,0.16923076923076924,0.1076923076923077,0.4795918367346938,0.6326530612244897,0.6404293381037576,0.650980392156864,0.875,0.75,0.5741239892183289,0.43341404358353497,Tidak,Tidak,Tidak
10618,0.25655976676384834,18.1,Tidak,0.08361204013377926,0.6482758620689655,0.5384615384615385,0.4307692307692308,0.5384615384615385,0.4999999999999999,0.5306122448979591,0.5635062611806809,0.5941176470588232,0.875,0.625,0.4070080862533692,0.27118644067796605,Tidak,Tidak,Tidak
10624,0.8046647230320698,28.3,16.6,0.056856187290969896,0.006896551724137931,0.2884615384615385,0.26153846153846155,0.3076923076923077,0.9285714285714285,0.7551020408163265,0.5134168157423993,0.45882352941176663,Ya,0.875,0.6361185983827493,0.5472154963680386,Ya,Ya,Ya
10626,0.9183673469387753,31.5,Tidak,0.09364548494983277,0.43448275862068964,0.33653846153846156,0.3076923076923077,0.23076923076923078,0.673469387755102,0.6530612244897959,0.40250447227191444,0.3392156862745104,0.75,0.875,0.7924528301886792,0.595641646489104,Tidak,Ya,Ya
10627,0.7842565597667637,39.6,Tidak,0.2006688963210702,0.7999999999999999,0.31730769230769235,0.4307692307692308,0.23076923076923078,0.3061224489795918,0.13265306122448978,0.5509838998211123,0.48431372549019613,Tidak,Tidak,0.784366576819407,0.8087167070217917,Tidak,Tidak,Tidak
10631,0.32944606413994165,16.9,0.8,0.016722408026755852,0.5586206896551724,0.33653846153846156,0.2,0.23076923076923078,0.7448979591836734,0.39795918367346933,0.6261180679785348,0.5901960784313758,0.125,0.625,0.2884097035040431,0.2760290556900726,Tidak,Tidak,Tidak
10634,0.5160349854227404,19.2,8.0,0.05016722408026755,0.593103448275862,0.375,0.2,0.26153846153846155,0.6122448979591836,0.6122448979591836,0.6493738819320249,0.6862745098039227,0.375,0.625,0.4636118598382749,0.29055690072639223,Ya,Tidak,Tidak
10637,0.7084548104956268,25.5,Tidak,0.09698996655518394,0.6,0.2884615384615385,0.3076923076923077,0.36923076923076925,0.6224489795918366,0.673469387755102,0.6064400715563529,0.5862745098039213,0.875,0.875,0.6442048517520216,0.47215496368038734,Tidak,Tidak,Tidak
10638,0.4752186588921282,21.2,0.2,0.02006688963210702,0.5517241379310345,0.1826923076923077,0.13846153846153847,0.23076923076923078,0.8877551020408162,0.4999999999999999,0.6851520572450838,0.6607843137254896,0.125,0.375,0.39353099730458213,0.3777239709443098,Tidak,Tidak,Tidak
10640,0.29154518950437314,13.7,Tidak,0.04013377926421404,0.3448275862068966,0.1826923076923077,0.09230769230769231,0.09230769230769231,0.673469387755102,0.520408163265306,0.7495527728085882,0.7823529411764731,0.875,0.875,0.2048517520215633,0.198547215496368,Tidak,Tidak,Tidak
10641,0.857142857142857,30.9,Tidak,0.11371237458193979,0.496551724137931,0.2884615384615385,0.3384615384615385,0.47692307692307695,0.7040816326530611,0.6530612244897959,0.4633273703041141,0.41372549019607874,0.875,0.875,0.7466307277628033,0.5883777239709442,Tidak,Ya,Ya
10643,0.5801749271137026,28.2,Tidak,0.13377926421404682,0.42758620689655175,0.23076923076923078,0.2923076923076923,0.2923076923076923,0.5408163265306122,0.2755102040816326,0.6135957066189661,0.5666666666666664,0.625,0.625,0.5579514824797844,0.5593220338983049,Tidak,Tidak,Tidak
